Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,BuildingArea,YearBuilt,zipcode,airbnb_price_min,airbnb_price_median,airbnb_price_mean,airbnb_price_max,airbnb_weekly_price_min,airbnb_weekly_price_median,airbnb_weekly_price_mean,airbnb_weekly_price_max,airbnb_monthly_price_min,airbnb_monthly_price_median,airbnb_monthly_price_mean,airbnb_monthly_price_max,airbnb_zipcode_count
Richmond,3,h,1365000.0,2.6,3121.0,1.0,1.0,110.0,1935.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,3,h,1100000.0,2.6,3121.0,2.0,1.0,118.0,2013.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,646000.0,2.6,3121.0,1.0,1.0,70.0,1993.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,660000.0,2.6,3121.0,2.0,1.0,76.0,2013.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,h,1145000.0,2.6,3121.0,1.0,1.0,80.0,1960.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,750000.0,2.6,3121.0,2.0,1.0,104.0,2000.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,604000.0,2.6,3121.0,2.0,2.0,75.0,2009.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,4,h,1645000.0,2.6,3121.0,2.0,1.0,214.0,1970.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,3,u,791500.0,2.6,3121.0,2.0,2.0,104.0,2005.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,t,1200000.0,2.6,3121.0,2.0,1.0,89.0,1940.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,3,t,1582000.0,2.6,3121.0,3.0,2.0,184.0,2005.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,3,h,2055000.0,2.6,3121.0,1.0,1.0,121.0,1960.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,1,u,410000.0,2.6,3121.0,1.0,1.0,60.0,2008.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,696000.0,2.6,3121.0,2.0,1.0,68.0,2008.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,3,h,1350000.0,2.6,3121.0,2.0,2.0,174.0,2000.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,807000.0,2.6,3121.0,2.0,2.0,106.0,2000.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,560000.0,2.6,3121.0,2.0,1.0,70.0,2004.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,2,u,790000.0,2.6,3121.0,2.0,1.0,91.0,2013.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
Richmond,4,h,1212500.0,2.6,3121.0,3.0,2.0,108.0,2010.0,3121.0,28.0,126.5,162.26273885350318,1045.0,200.0,831.0,1089.0681818181818,4291.0,750.0,3170.0,3771.90625,14509.0,628.0
South Yarra,2,u,722000.0,3.3,3141.0,1.0,1.0,86.0,2003.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,850000.0,3.3,3141.0,2.0,2.0,86.0,2014.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,u,1230000.0,3.3,3141.0,2.0,2.0,138.0,1998.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,535000.0,3.3,3141.0,1.0,1.0,64.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,990000.0,3.3,3141.0,2.0,2.0,38.0,2015.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,695000.0,3.3,3141.0,1.0,0.0,79.0,1930.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,775000.0,3.3,3141.0,1.0,1.0,103.0,2000.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,572000.0,3.3,3141.0,1.0,1.0,73.0,1960.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,t,1460000.0,3.3,3141.0,2.0,1.0,148.0,1990.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,623500.0,3.3,3141.0,1.0,1.0,75.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,409000.0,3.3,3141.0,1.0,1.0,45.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,t,1250000.0,3.3,3141.0,2.0,1.0,118.0,2003.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,659000.0,3.3,3141.0,1.0,1.0,77.0,1940.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,780000.0,3.3,3141.0,1.0,1.0,75.0,1960.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,1300000.0,3.3,3141.0,2.0,2.0,107.0,1986.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,1300000.0,3.3,3141.0,2.0,1.0,107.0,1980.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,515000.0,3.3,3141.0,1.0,1.0,44.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,627500.0,3.3,3141.0,1.0,1.0,85.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,425000.0,3.3,3141.0,1.0,1.0,56.0,2007.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,693000.0,3.3,3141.0,1.0,1.0,64.0,1960.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,515000.0,3.3,3141.0,1.0,1.0,65.0,2013.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,600000.0,3.3,3141.0,1.0,2.0,72.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,400000.0,3.3,3141.0,1.0,1.0,45.0,1960.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,567500.0,3.3,3141.0,1.0,1.0,56.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,540000.0,3.3,3141.0,1.0,1.0,53.0,1930.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,t,2010000.0,3.3,3141.0,2.0,1.0,207.0,2016.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,500000.0,3.3,3141.0,1.0,1.0,73.0,1980.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,h,1100000.0,3.3,3141.0,1.0,0.0,81.0,1930.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,1,u,410000.0,3.3,3141.0,1.0,0.0,48.0,1960.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,840000.0,3.3,3141.0,2.0,1.0,92.0,2002.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,h,1400000.0,3.3,3141.0,2.0,2.0,172.0,2005.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,680500.0,3.3,3141.0,1.0,1.0,70.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,h,1200000.0,3.3,3141.0,1.0,0.0,84.0,1940.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,480000.0,3.3,3141.0,1.0,1.0,61.0,1965.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,h,1540000.0,3.3,3141.0,2.0,1.0,140.0,2003.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,826000.0,3.3,3141.0,1.0,1.0,79.0,1970.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,3,h,1700000.0,3.3,3141.0,2.0,1.0,148.0,1990.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
South Yarra,2,u,505000.0,3.3,3141.0,1.0,1.0,72.0,1969.0,3141.0,0.0,120.0,157.91259931895573,4445.0,320.0,836.0,1040.4036697247707,9899.0,800.0,3030.0,3417.811111111111,14890.0,881.0
St Kilda,2,u,430000.0,6.1,3182.0,1.0,1.0,71.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,602000.0,6.1,3182.0,1.0,0.0,66.0,1930.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,575000.0,6.1,3182.0,1.0,1.0,75.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,495000.0,6.1,3182.0,1.0,1.0,74.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,500000.0,6.1,3182.0,1.0,1.0,70.0,2001.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,500000.0,6.1,3182.0,1.0,1.0,58.0,2002.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,685000.0,6.1,3182.0,2.0,2.0,102.0,1999.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,u,616000.0,6.1,3182.0,2.0,2.0,115.0,1995.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,400000.0,6.1,3182.0,1.0,1.0,53.0,1998.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,451000.0,6.1,3182.0,1.0,1.0,41.0,2009.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,t,1400000.0,6.1,3182.0,2.0,2.0,183.0,2002.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,459000.0,6.1,3182.0,1.0,1.0,59.0,1995.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,520000.0,6.1,3182.0,1.0,1.0,55.0,1950.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,h,1900000.0,6.1,3182.0,2.0,2.0,122.0,1979.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,390000.0,6.1,3182.0,1.0,1.0,73.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,500000.0,6.1,3182.0,1.0,1.0,57.0,2001.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,430000.0,6.1,3182.0,1.0,1.0,63.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,392000.0,6.1,3182.0,1.0,1.0,43.0,2002.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,540000.0,6.1,3182.0,1.0,1.0,70.0,2003.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,475000.0,6.1,3182.0,1.0,1.0,83.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,570000.0,6.1,3182.0,2.0,1.0,70.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,400000.0,6.1,3182.0,1.0,1.0,65.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,h,920000.0,6.1,3182.0,2.0,2.0,134.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,503500.0,6.1,3182.0,1.0,1.0,72.0,1940.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,580000.0,6.1,3182.0,1.0,0.0,95.0,1930.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,t,1295000.0,6.1,3182.0,2.0,2.0,200.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,481000.0,6.1,3182.0,1.0,1.0,61.0,1966.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,h,1120000.0,6.1,3182.0,2.0,2.0,133.0,2006.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,400000.0,6.1,3182.0,1.0,1.0,52.0,2012.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,1210000.0,6.1,3182.0,1.0,1.0,49.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,785000.0,6.1,3182.0,2.0,2.0,98.0,2006.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,450000.0,6.1,3182.0,1.0,1.0,61.0,2009.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,650000.0,6.1,3182.0,1.0,0.0,70.0,1930.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,431000.0,6.1,3182.0,1.0,1.0,71.0,1940.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,575000.0,6.1,3182.0,2.0,1.0,78.0,2013.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,535000.0,6.1,3182.0,1.0,1.0,70.0,1930.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,565000.0,6.1,3182.0,2.0,1.0,76.0,2013.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,520000.0,6.1,3182.0,1.0,1.0,63.0,1980.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,750000.0,6.1,3182.0,2.0,1.0,105.0,2009.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,3,h,1678000.0,6.1,3182.0,2.0,2.0,171.0,2016.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,400000.0,6.1,3182.0,1.0,1.0,67.0,1970.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,500000.0,6.1,3182.0,2.0,2.0,104.0,2000.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,760000.0,6.1,3182.0,1.0,0.0,95.0,1930.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,580000.0,6.1,3182.0,1.0,1.0,102.0,1995.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,2,u,430000.0,6.1,3182.0,1.0,1.0,63.0,2008.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
St Kilda,1,u,435000.0,6.1,3182.0,1.0,1.0,69.0,1995.0,3182.0,18.0,118.0,147.7295154185022,2699.0,240.0,815.0,1051.4410256410256,8000.0,1082.0,3100.0,3847.4,54258.0,1135.0
Sunshine,3,h,800000.0,12.6,3020.0,2.0,1.0,165.0,1940.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,950000.0,12.6,3020.0,1.0,1.0,145.0,1960.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,780000.0,12.6,3020.0,1.0,0.0,115.0,1943.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,4,h,1350500.0,12.6,3020.0,1.0,0.0,181.0,1940.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,745000.0,12.6,3020.0,1.0,2.0,122.0,1960.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,657500.0,12.6,3020.0,1.0,1.0,116.0,1955.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,4,h,1030000.0,12.6,3020.0,2.0,2.0,309.0,2002.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,460000.0,12.6,3020.0,2.0,1.0,110.0,2009.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,u,490000.0,12.6,3020.0,1.0,1.0,115.0,1950.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,4,h,890000.0,12.6,3020.0,1.0,2.0,127.0,1930.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,2,h,425000.0,12.6,3020.0,1.0,1.0,80.0,2000.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,715000.0,12.6,3020.0,1.0,2.0,104.0,1925.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,816000.0,12.6,3020.0,1.0,1.0,113.0,1958.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,2,u,425500.0,12.6,3020.0,1.0,0.0,72.0,1970.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,610000.0,12.6,3020.0,1.0,0.0,118.0,1965.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,600000.0,12.6,3020.0,1.0,1.0,126.0,1950.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,2,h,611000.0,12.6,3020.0,1.0,2.0,77.0,1925.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,4,h,670000.0,12.6,3020.0,1.0,1.0,106.0,1950.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
Sunshine,3,h,605000.0,12.6,3020.0,1.0,1.0,104.0,1956.0,3020.0,22.0,40.0,69.55555555555556,199.0,160.0,160.0,160.0,160.0,600.0,600.0,600.0,600.0,45.0
